111;air_base;3227.00;9.50;1760.00;5.48;0
112;air_base;2667.00;9.50;1311.00;4.88;0
113;air_base;2688.00;9.50;1584.00;0.31;0
115;air_base;3017.00;9.50;1275.00;5.04;0
116;air_base;3025.00;9.50;1252.00;4.44;0
117;air_base;3038.00;9.50;1345.00;2.38;0
118;air_base;2723.00;9.50;1251.00;2.88;0
119;air_base;2689.00;9.50;1626.00;0.82;0
120;air_base;2729.00;9.50;1707.00;6.16;0
121;air_base;2754.00;9.50;1654.00;5.55;0
122;air_base;2739.00;9.50;1562.00;4.60;0
123;air_base;2728.00;9.50;1541.00;2.54;0
124;air_base;3092.00;9.50;1660.00;3.05;0
125;air_base;2815.00;9.50;1576.00;0.99;0
126;air_base;2791.00;9.50;1558.00;2.95;0
127;air_base;2781.00;9.50;1550.00;0.89;0
128;air_base;2755.00;9.50;1590.00;6.22;0
129;air_base;2787.00;9.50;1602.00;0.55;0
130;air_base;2776.00;9.50;1621.00;6.23;0
131;air_base;2759.00;9.50;1629.00;0.45;0
132;air_base;2755.00;9.50;1608.00;4.67;0
133;air_base;2726.00;9.50;1664.00;5.18;0
134;air_base;2673.00;9.50;1612.00;3.12;0
135;air_base;2658.00;9.50;1567.00;3.63;0
136;air_base;2757.00;9.50;1682.00;1.56;0
138;air_base;3017.00;9.50;1643.00;0.01;0
139;air_base;3026.00;9.50;1658.00;4.23;0
140;air_base;3003.00;9.50;1750.00;3.29;0
141;air_base;3041.00;9.50;1714.00;2.68;0
142;air_base;2902.00;9.50;1753.00;3.19;0
143;air_base;3016.00;9.50;1857.00;2.59;0
144;air_base;3054.00;9.50;1929.00;1.63;0
145;air_base;3120.00;9.50;1741.00;2.24;0
146;air_base;3307.00;9.50;1786.00;1.29;0
147;air_base;3278.00;9.50;1913.00;2.14;0
148;air_base;3218.00;9.50;1913.00;0.09;0
149;air_base;3212.00;9.50;1841.00;5.42;0
151;air_base;2943.00;9.50;1464.00;3.86;0
152;air_base;3026.00;9.50;1482.00;3.26;0
153;air_base;2982.00;9.50;1458.00;2.31;0
154;air_base;3141.00;9.50;1468.00;0.25;0
155;air_base;3078.00;9.50;1459.00;0.75;0
156;air_base;3059.00;9.50;1310.00;4.98;0
157;air_base;3032.00;9.50;1354.00;4.03;0
158;air_base;2935.00;9.50;1439.00;3.42;0
159;air_base;2957.00;9.50;1430.00;3.93;0
160;air_base;2995.00;9.50;1439.00;3.33;0
161;air_base;2979.00;9.50;1404.00;2.38;0
162;air_base;2988.00;9.50;1390.00;2.98;0
163;air_base;3036.00;9.50;1399.00;0.92;0
164;air_base;3241.00;9.50;1251.00;2.88;0
165;air_base;2826.00;9.50;1348.00;0.83;0
166;air_base;2788.00;9.50;1365.00;6.16;0
167;air_base;2795.00;9.50;1316.00;5.55;0
168;air_base;2785.00;9.50;1294.00;4.61;0
169;air_base;2715.00;9.50;1278.00;4.00;0
170;air_base;2694.00;9.50;1313.00;1.94;0
171;air_base;2681.00;9.50;1387.00;0.99;0
172;air_base;2783.00;9.50;1372.00;0.39;0
173;air_base;2769.00;9.50;1282.00;5.72;0
174;air_base;2719.00;9.50;1377.00;3.66;0
175;air_base;2745.00;9.50;1302.00;5.62;0
176;air_base;2764.00;9.50;1369.00;3.56;0
177;air_base;2850.00;9.50;1315.00;4.07;0
178;air_base;2562.00;9.50;1108.00;2.01;0
179;air_base;2671.00;9.50;1291.00;1.06;0
180;air_base;2701.00;9.50;1353.00;0.46;0
181;air_base;2694.00;9.50;1342.00;5.79;0
182;air_base;3193.00;9.50;1234.00;1.57;0
183;air_base;3325.00;9.50;1236.00;5.79;0
184;air_base;3186.00;9.50;1348.00;0.01;0
185;air_base;3145.00;9.50;1309.00;4.24;0
186;air_base;3143.00;9.50;1284.00;4.74;0
187;air_base;3204.00;9.50;1269.00;2.68;0
188;air_base;3141.00;9.50;1634.00;1.73;0
189;air_base;3184.00;9.50;1641.00;1.13;0
190;air_base;3154.00;9.50;1661.00;0.18;0
191;air_base;3228.00;9.50;1686.00;5.86;0
192;air_base;3270.00;9.50;1458.00;0.08;0
193;air_base;3324.00;9.50;1561.00;4.30;0
194;air_base;3253.00;9.50;1547.00;3.71;0
197;air_base;3311.00;9.50;1460.00;1.20;0
198;air_base;3266.00;9.50;1501.00;5.42;0
199;air_base;3219.00;9.50;1497.00;4.47;0
200;air_base;3386.00;9.50;1463.00;1.71;0
201;air_base;3272.00;9.50;1521.00;5.93;0
202;air_base;3277.00;9.50;1524.00;4.98;0
203;air_base;3306.00;9.50;1496.00;4.38;0
204;air_base;3274.00;9.50;1564.00;3.42;0
205;air_base;3355.00;9.50;1593.00;1.37;0
206;air_base;3241.00;9.50;1621.00;1.87;0
207;air_base;3266.00;9.50;1620.00;1.27;0
208;air_base;3288.00;9.50;1680.00;0.32;0
209;air_base;3257.00;9.50;1685.00;6.00;0
210;air_base;3254.00;9.50;1662.00;5.05;0
211;air_base;3225.00;9.50;1388.00;4.45;0
212;air_base;3214.00;9.50;1352.00;3.49;0
213;air_base;3313.00;9.50;1981.00;1.43;0
214;air_base;3466.00;9.50;1879.00;1.94;0
215;air_base;3406.00;9.50;1769.00;6.16;0
216;air_base;3330.00;9.50;1781.00;5.21;0
217;air_base;3512.00;9.50;1500.00;4.61;0
218;air_base;3411.00;9.50;1463.00;0.39;0
219;air_base;3422.00;9.50;1627.00;5.72;0
220;air_base;3349.00;9.50;1555.00;5.12;0
221;air_base;3381.00;9.50;1505.00;4.17;0
222;air_base;3372.00;9.50;1577.00;2.11;0
223;air_base;3396.00;9.50;1598.00;4.07;0
224;air_base;3345.00;9.50;1561.00;2.01;0
225;air_base;3339.00;9.50;1535.00;1.41;0
226;air_base;3343.00;9.50;1469.00;0.46;0
227;air_base;3388.00;9.50;1479.00;4.68;0
228;air_base;3420.00;9.50;1499.00;5.19;0
234;air_base;3424.00;9.50;1432.00;0.53;0
238;air_base;3442.00;9.50;1462.00;3.80;0
239;air_base;3484.00;9.50;1554.00;4.31;0
240;air_base;3385.00;9.50;1534.00;3.71;0
241;air_base;3284.00;9.50;1611.00;2.75;0
242;air_base;3297.00;9.50;1619.00;2.16;0
243;air_base;3320.00;9.50;1612.00;1.20;0
244;air_base;3301.00;9.50;1719.00;5.42;0
245;air_base;3434.00;9.50;1504.00;5.93;0
246;air_base;3322.00;9.50;1660.00;3.87;0
247;air_base;3384.00;9.50;1695.00;2.92;0
248;air_base;3411.00;9.50;1684.00;2.32;0
249;air_base;3558.00;9.50;1627.00;0.26;0
250;air_base;3540.00;9.50;1575.00;2.22;0
251;air_base;3607.00;9.50;1604.00;0.16;0
252;air_base;3504.00;9.50;1644.00;5.49;0
253;air_base;3445.00;9.50;1650.00;4.89;0
254;air_base;3461.00;9.50;1613.00;3.94;0
255;air_base;3505.00;9.50;1585.00;1.88;0
256;air_base;3551.00;9.50;1657.00;3.95;0
257;air_base;3446.00;9.50;1556.00;4.45;0
258;air_base;3420.00;9.50;1569.00;2.39;0
259;air_base;3336.00;9.50;1502.00;2.90;0
260;air_base;3443.00;9.50;1526.00;0.84;0
261;air_base;1486.00;9.50;1554.00;6.16;0
262;air_base;3554.00;9.50;1851.00;5.57;0
263;air_base;3303.00;9.50;1692.00;4.61;0
264;air_base;3379.00;9.50;1702.00;2.55;0
265;air_base;3504.00;9.50;1513.00;3.06;0
268;air_base;3465.00;9.50;832.00;0.90;0
269;air_base;3544.00;9.50;789.00;6.23;0
270;air_base;1058.00;9.50;313.00;5.63;0
271;air_base;3408.00;9.50;755.00;3.58;0
272;air_base;2557.00;9.50;888.00;2.62;0
273;air_base;3050.00;9.50;1113.00;2.02;0
274;air_base;2763.00;9.50;758.00;1.07;0
275;air_base;3234.00;9.50;177.00;0.46;0
276;air_base;1574.00;9.50;1624.00;5.80;0
277;air_base;1226.00;9.50;1194.00;1.58;0
278;air_base;1728.00;9.50;264.00;0.62;0
279;air_base;1696.00;9.50;336.00;0.03;0
280;air_base;1862.00;9.50;663.00;4.25;0
281;air_base;3940.00;9.50;730.00;3.29;0
282;air_base;4990.00;9.50;1258.00;4.15;0
283;air_base;4478.00;9.50;1233.00;3.20;0
284;air_base;5603.00;9.50;178.00;2.59;0
285;air_base;5054.00;9.50;186.00;1.65;0
287;air_base;4079.00;9.50;1278.00;0.09;0
290;air_base;2716.00;9.50;1236.00;2.76;0
291;air_base;3509.00;9.50;1202.00;1.81;0
295;air_base;3162.00;9.50;580.00;5.33;0
296;air_base;2573.00;9.50;848.00;4.39;0
297;air_base;2961.00;9.50;672.00;2.32;0
298;air_base;2673.00;9.50;735.00;2.83;0
300;air_base;1943.00;9.50;294.00;3.94;0
301;air_base;1931.00;9.50;436.00;3.34;0
302;air_base;1732.00;9.50;631.00;1.28;0
303;air_base;1590.00;9.50;710.00;0.33;0
304;air_base;1517.00;9.50;1019.00;6.01;0
305;air_base;1587.00;9.50;839.00;5.06;0
306;air_base;1662.00;9.50;954.00;3.00;0
307;air_base;1797.00;9.50;999.00;3.50;0
308;air_base;1848.00;9.50;1117.00;1.45;0
309;air_base;1937.00;9.50;952.00;1.95;0
310;air_base;1983.00;9.50;918.00;1.35;0
311;air_base;1410.00;9.50;1150.00;0.40;0
312;air_base;1430.00;9.50;1120.00;6.08;0
313;air_base;1384.00;9.50;1100.00;5.13;0
314;air_base;1407.00;9.50;1095.00;5.73;0
315;air_base;1617.00;9.50;1203.00;5.13;0
316;air_base;1472.00;9.50;1045.00;5.64;0
317;air_base;1480.00;9.50;1069.00;3.58;0
318;air_base;1648.00;9.50;1167.00;4.08;0
319;air_base;1732.00;9.50;1171.00;2.02;0
320;air_base;4045.00;9.50;818.00;1.07;0
321;air_base;3960.00;9.50;896.00;0.46;0
322;air_base;4208.00;9.50;1212.00;5.80;0
323;air_base;4138.00;9.50;1101.00;3.74;0
324;air_base;4206.00;9.50;1103.00;4.24;0
326;air_base;4585.00;9.50;1015.00;3.04;0
327;air_base;4687.00;9.50;895.00;2.09;0
328;air_base;4802.00;9.50;1413.00;0.03;0
329;air_base;4308.00;9.50;1529.00;0.53;0
330;air_base;4471.00;9.50;1477.00;4.76;0
331;air_base;1921.00;9.50;1705.00;3.81;0
332;air_base;1779.00;9.50;1786.00;3.20;0
333;air_base;4575.00;9.50;683.00;2.26;0
334;air_base;4595.00;9.50;642.00;1.65;0
335;air_base;4498.00;9.50;542.00;0.70;0
336;air_base;2037.00;9.50;740.00;2.76;0
337;air_base;2686.00;9.50;1791.00;0.70;0
338;air_base;2775.00;9.50;1559.00;1.21;0
339;air_base;3244.00;9.50;1306.00;5.43;0
340;air_base;3254.00;9.50;1327.00;4.48;0
341;air_base;3241.00;9.50;1355.00;3.88;0
342;air_base;3272.00;9.50;1254.00;4.39;0
343;air_base;3296.00;9.50;1321.00;3.78;0
344;air_base;3380.00;9.50;1276.00;2.83;0
345;air_base;3322.00;9.50;1257.00;0.77;0
346;air_base;3342.00;9.50;1285.00;1.28;0
347;air_base;3309.00;9.50;1341.00;5.50;0
348;air_base;3380.00;9.50;1303.00;4.55;0
349;air_base;3396.00;9.50;1313.00;3.95;0
350;air_base;3413.00;9.50;1274.00;1.89;0
351;air_base;3483.00;9.50;1718.00;2.39;0
352;air_base;3496.00;9.50;1279.00;0.33;0
353;air_base;3443.00;9.50;1313.00;0.84;0
354;air_base;3440.00;9.50;1338.00;0.24;0
355;air_base;3367.00;9.50;1353.00;5.57;0
356;air_base;3347.00;9.50;1353.00;6.18;0
357;air_base;1704.00;9.50;1616.00;4.12;0
358;air_base;1634.00;9.50;1584.00;6.08;0
359;air_base;1646.00;9.50;1543.00;4.02;0
360;air_base;1628.00;9.50;1578.00;4.52;0
361;air_base;1619.00;9.50;1538.00;2.47;0
362;air_base;1587.00;9.50;1495.00;1.51;0
363;air_base;1580.00;9.50;1443.00;0.91;0
364;air_base;1554.00;9.50;1417.00;6.25;0
365;air_base;1520.00;9.50;1408.00;4.18;0
366;air_base;1537.00;9.50;1347.00;4.69;0
367;air_base;1466.00;9.50;1440.00;2.63;0
368;air_base;1445.00;9.50;1457.00;3.14;0
369;air_base;1500.00;9.50;1502.00;2.53;0
370;air_base;1425.00;9.50;1425.00;1.58;0
371;air_base;1354.00;9.50;1368.00;0.98;0
372;air_base;1357.00;9.50;1428.00;0.03;0
373;air_base;1353.00;9.50;1490.00;4.25;0
374;air_base;1298.00;9.50;1453.00;3.65;0
375;air_base;1224.00;9.50;1381.00;2.70;0
376;air_base;1162.00;9.50;1411.00;4.76;0
377;air_base;1042.00;9.50;1450.00;5.27;0
378;air_base;931.00;9.50;1456.00;3.21;0
379;air_base;926.00;9.50;1553.00;2.26;0
380;air_base;1080.00;9.50;1510.00;1.65;0
381;air_base;1120.00;9.50;1622.00;5.88;0
382;air_base;1131.00;9.50;1492.00;4.93;0
383;air_base;1267.00;9.50;1493.00;4.32;0
384;air_base;1251.00;9.50;1565.00;3.37;0
385;air_base;967.00;9.50;1641.00;4.23;0
386;air_base;939.00;9.50;1686.00;3.27;0
387;air_base;1001.00;9.50;1644.00;1.22;0
388;air_base;1080.00;9.50;1717.00;1.72;0
389;air_base;1194.00;9.50;1709.00;5.94;0
390;air_base;1267.00;9.50;1604.00;5.00;0
391;air_base;1301.00;9.50;1737.00;4.39;0
392;air_base;1320.00;9.50;1580.00;3.44;0
393;air_base;1487.00;9.50;1568.00;2.84;0
394;air_base;1384.00;9.50;1647.00;1.88;0
395;air_base;1386.00;9.50;1548.00;6.11;0
396;air_base;1459.00;9.50;1536.00;0.68;0
397;air_base;3599.00;9.50;1769.00;6.01;0
398;air_base;3693.00;9.50;1697.00;3.95;0
399;air_base;3602.00;9.50;1657.00;0.84;0
400;air_base;3529.00;9.50;1679.00;5.06;0
401;air_base;3554.00;9.50;1532.00;5.57;0
403;air_base;3878.00;9.50;1676.00;4.01;0
404;air_base;3886.00;9.50;1497.00;1.96;0
405;air_base;3908.00;9.50;1342.00;1.36;0
407;air_base;3654.00;9.50;1521.00;4.63;0
408;air_base;4932.00;9.50;1441.00;5.13;0
409;air_base;4972.00;9.50;1464.00;3.07;0
415;air_base;3845.00;9.50;1169.00;4.69;0
422;air_base;4073.00;9.50;757.00;2.10;0
423;air_base;4029.00;9.50;824.00;1.14;0
424;air_base;4006.00;9.50;891.00;0.55;0
425;air_base;4017.00;9.50;861.00;5.87;0
426;air_base;4159.00;9.50;1007.00;3.81;0
427;air_base;4028.00;9.50;920.00;3.22;0
428;air_base;3963.00;9.50;1013.00;3.72;0
429;air_base;3947.00;9.50;952.00;1.66;0
430;air_base;4223.00;9.50;1044.00;2.17;0
431;air_base;4186.00;9.50;1010.00;0.11;0
432;air_base;4235.00;9.50;1080.00;5.43;0
433;air_base;3926.00;9.50;1093.00;4.84;0
434;air_base;4288.00;9.50;1121.00;3.88;0
435;air_base;4138.00;9.50;1053.00;3.28;0
436;air_base;3997.00;9.50;983.00;2.33;0
437;air_base;4003.00;9.50;1063.00;0.27;0
438;air_base;4060.00;9.50;1094.00;0.77;0
439;air_base;4023.00;9.50;1139.00;0.18;0
440;air_base;3927.00;9.50;1121.00;5.50;0
441;air_base;3977.00;9.50;1219.00;4.90;0
442;air_base;3919.00;9.50;1211.00;5.51;0
443;air_base;3906.00;9.50;1044.00;4.56;0
448;air_base;3044.00;9.50;1166.00;0.85;0
449;air_base;3070.00;9.50;1160.00;1.35;0
450;air_base;3122.00;9.50;1155.00;5.58;0
451;air_base;3195.00;9.50;1173.00;3.52;0
452;air_base;3201.00;9.50;1161.00;4.02;0
454;air_base;3351.00;9.50;1179.00;1.01;0
455;air_base;3360.00;9.50;1133.00;1.87;0
456;air_base;3298.00;9.50;1009.00;0.92;0
457;air_base;3337.00;9.50;1049.00;5.14;0
458;air_base;2964.00;9.50;1254.00;5.64;0
459;air_base;2870.00;9.50;1250.00;3.59;0
460;air_base;2878.00;9.50;1263.00;4.09;0
461;air_base;2685.00;9.50;1197.00;2.03;0
462;air_base;2687.00;9.50;1154.00;1.08;0
463;air_base;480.00;9.50;2009.00;0.48;0
464;air_base;1787.00;9.50;1627.00;2.54;0
465;air_base;1763.00;9.50;1671.00;1.59;0
466;air_base;1687.00;9.50;1673.00;0.99;0
467;air_base;901.00;9.50;1691.00;0.04;0
468;air_base;1662.00;9.50;1653.00;4.26;0
469;air_base;1184.00;9.50;1724.00;4.76;0
470;air_base;1029.00;9.50;1759.00;2.71;0
471;air_base;814.00;9.50;1923.00;1.75;0
472;air_base;1115.00;9.50;2040.00;2.61;0
473;air_base;956.00;9.50;1784.00;1.66;0
474;air_base;1440.00;9.50;1209.00;1.06;0
475;air_base;1358.00;9.50;1146.00;5.28;0
476;air_base;1292.00;9.50;1141.00;4.33;0
477;air_base;1286.00;9.50;1191.00;3.73;0
478;air_base;1184.00;9.50;1232.00;2.77;0
479;air_base;1278.00;9.50;1278.00;0.72;0
480;air_base;1236.00;9.50;1335.00;1.22;0
481;air_base;1180.00;9.50;1253.00;5.45;0
482;air_base;1117.00;9.50;1382.00;4.49;0
483;air_base;1068.00;9.50;1364.00;1.73;0
484;air_base;1000.00;9.50;1401.00;5.96;0
485;air_base;1223.00;9.50;1157.00;5.00;0
486;air_base;1649.00;9.50;874.00;4.40;0
487;air_base;1855.00;9.50;557.00;3.45;0
488;air_base;1842.00;9.50;1001.00;2.85;0
489;air_base;1707.00;9.50;1039.00;3.35;0
490;air_base;1621.00;9.50;829.00;1.29;0
491;air_base;1604.00;9.50;775.00;1.80;0
492;air_base;1619.00;9.50;642.00;6.02;0
493;air_base;1616.00;9.50;965.00;5.07;0
494;air_base;1660.00;9.50;692.00;4.47;0
495;air_base;1803.00;9.50;900.00;3.51;0
496;air_base;2094.00;9.50;518.00;1.46;0
497;air_base;2151.00;9.50;810.00;1.96;0
498;air_base;2237.00;9.50;716.00;6.19;0
499;air_base;2197.00;9.50;687.00;0.76;0
500;air_base;2164.00;9.50;526.00;6.09;0
501;air_base;2085.00;9.50;489.00;4.03;0
502;air_base;1936.00;9.50;398.00;4.54;0
503;air_base;1975.00;9.50;479.00;5.14;0
504;air_base;1994.00;9.50;546.00;5.65;0
505;air_base;2052.00;9.50;672.00;3.59;0
506;air_base;1712.00;9.50;503.00;2.98;0
507;air_base;1709.00;9.50;63.00;2.04;0
508;air_base;1768.00;9.50;455.00;1.43;0
509;air_base;1848.00;9.50;430.00;0.48;0
510;air_base;1867.00;9.50;341.00;4.71;0
511;air_base;1714.00;9.50;256.00;5.21;0
512;air_base;1788.00;9.50;172.00;3.15;0
513;air_base;2935.00;9.50;1232.00;2.20;0
514;air_base;2929.00;9.50;1026.00;1.60;0
515;air_base;2893.00;9.50;899.00;2.10;0
516;air_base;4495.00;9.50;1964.00;1.50;0
518;air_base;5063.00;9.50;28.00;4.78;0
519;air_base;4822.00;9.50;174.00;5.28;0
520;air_base;4909.00;9.50;442.00;3.22;0
521;air_base;5107.00;9.50;291.00;1.16;0
522;air_base;4659.00;9.50;175.00;1.67;0
523;air_base;5118.00;9.50;507.00;5.89;0
524;air_base;4693.00;9.50;1035.00;0.11;0
525;air_base;4792.00;9.50;1230.00;4.34;0
526;air_base;4791.00;9.50;1067.00;1.22;0
527;air_base;4762.00;9.50;1286.00;5.45;0
528;air_base;4848.00;9.50;1172.00;5.95;0
529;air_base;4893.00;9.50;1236.00;3.89;0
530;air_base;4905.00;9.50;1209.00;1.83;0
531;air_base;4922.00;9.50;1207.00;3.80;0
532;air_base;4968.00;9.50;1243.00;1.74;0
533;air_base;5005.00;9.50;1313.00;2.24;0
534;air_base;4966.00;9.50;1260.00;0.18;0
535;air_base;4956.00;9.50;1252.00;5.52;0
536;air_base;5045.00;9.50;1389.00;4.91;0
537;air_base;5036.00;9.50;1453.00;3.96;0
538;air_base;3117.00;9.50;604.00;1.90;0
539;air_base;2968.00;9.50;623.00;2.41;0
540;air_base;3059.00;9.50;395.00;0.35;0
541;air_base;3089.00;9.50;328.00;0.85;0
542;air_base;3236.00;9.50;304.00;0.25;0
544;air_base;3406.00;9.50;383.00;4.98;0
545;air_base;3206.00;9.50;360.00;2.92;0
546;air_base;3407.00;9.50;578.00;4.63;0
547;air_base;3428.00;9.50;662.00;4.03;0
548;air_base;3286.00;9.50;658.00;4.54;0
549;air_base;3229.00;9.50;796.00;2.48;0
550;air_base;3415.00;9.50;920.00;2.98;0
551;air_base;3340.00;9.50;889.00;0.92;0
552;air_base;3252.00;9.50;1066.00;5.15;0
553;air_base;3368.00;9.50;1218.00;5.65;0
554;air_base;3378.00;9.50;1194.00;3.59;0
555;air_base;5193.00;9.50;1497.00;2.65;0
556;air_base;2679.00;9.50;877.00;2.04;0
557;air_base;2580.00;9.50;935.00;1.09;0
558;air_base;2860.00;9.50;802.00;1.95;0
559;air_base;3520.00;9.50;721.00;0.99;0
560;air_base;4980.00;9.50;1549.00;5.22;0
561;air_base;4848.00;9.50;1620.00;5.72;0
562;air_base;4903.00;9.50;1650.00;3.66;0
563;air_base;4676.00;9.50;1661.00;2.71;0
567;air_base;4356.00;9.50;1693.00;2.62;0
568;air_base;4291.00;9.50;1635.00;1.67;0
569;air_base;4155.00;9.50;1615.00;5.89;0
570;air_base;4084.00;9.50;1621.00;0.11;0
571;air_base;3920.00;9.50;1633.00;4.34;0
572;air_base;3823.00;9.50;1649.00;3.39;0
573;air_base;3731.00;9.50;1683.00;2.78;0
574;air_base;4781.00;9.50;1819.00;3.29;0
575;air_base;4470.00;9.50;1751.00;2.69;0
576;air_base;4425.00;9.50;1807.00;0.63;0
577;air_base;4057.00;9.50;1773.00;5.96;0
578;air_base;4123.00;9.50;1713.00;5.36;0
579;air_base;3807.00;9.50;1878.00;4.40;0
580;air_base;3853.00;9.50;1757.00;2.34;0
581;air_base;3802.00;9.50;1884.00;2.85;0
582;air_base;3794.00;9.50;1582.00;0.79;0
583;air_base;3768.00;9.50;1563.00;2.86;0
586;air_base;3945.00;9.50;1417.00;0.35;0
588;air_base;4029.00;9.50;1546.00;5.08;0
589;air_base;4056.00;9.50;1474.00;3.02;0
590;air_base;3862.00;9.50;1554.00;4.98;0
591;air_base;4522.00;9.50;969.00;2.92;0
592;air_base;4547.00;9.50;1016.00;3.43;0
